Candidate_Entity.id,Candidate,Num_of_Records,Total_dollar
19890323,"SNITKER, ALEXANDER ANDREW",62,41725.04
19890300,"GRANATO, SAM F",329,278869.14
19890298,"SWEENEY, MAURICE M",56,163622.68
19890264,"ZADEK, ROBERT L (BOB)",5,1550
19890245,"LUKSIK, K PEG",1309,766482.32
19890225,"DEAKIN, JIM",171,100342.48
19890224,"JAGLA, STAN",11,2371
19890224,"JAGLA, STAN",0,0
19890217,"PRICE, DARLENE F",76,25077
19890191,"KALEMKARIAN, TIM",0,0
19890155,"WALLACE, STEPHEN P",0,0
19890121,"VITTER, DAVID",14112,12083242.53
19890086,"SCHUMER, CHARLES E (CHUCK)",12616,21368506.13
19890086,"SCHUMER, CHARLES E (CHUCK)",10405,16993585.45
19890076,"CRAPO, MIKE",3598,5633573.63
19890076,"CRAPO, MIKE",24198,4803512.07
19890045,"SPECTER, ARLEN",16455,11587223.26
19890044,"CARROLL, JERRY LEON",17,340
19890007,"LEAHY, PATRICK",33298,4620479.29
19890007,"LEAHY, PATRICK",22921,4522065.72
19889980,"CONLIN, ROXANNE",2770,3653198.55
19889726,"LEWIS, KEN",1798,529410.1
19889609,"MORAN, JERRY",5968,6657792.56
19889609,"MORAN, JERRY",6141,6374126.06
19889415,"MELANCON, CHARLIE",3402,3756148.88
19889388,"DEMINT, JIM",9178,6943311.45
19889347,"KIRK, MARK STEVEN",12717,14211977.64
19889347,"KIRK, MARK STEVEN",11477,11439471.82
19889347,"KIRK, MARK STEVEN",0,0
19889239,"LAMBERT, LINCOLN BLANCHE",10490,12396448.69
19889207,"MIKULSKI, BARBARA A",5685,5490130.19
19721981,"TOWNSEND, JAY",204,218381.89
19717894,"GREENE, JEFF",174,22546261.95
18968253,"CREDICO, RANDY A",35,42003.32
18930590,"REID, HARRY",18655,24466767.46
18930579,"MURRAY, PATTY",23962,16630144.29
18930579,"MURRAY, PATTY",20490,12807406.43
18930573,"FIORINA, CARLY",15397,21546201.97
18725899,"EWBANK, DAX",0,0
18679767,"FABIANO, LEONARD J",2,37016.27
18660320,"CLOVIS, SAM",778,313593.56
18362677,"TRUAX, DOUGLAS LEE",398,333871.41
18349314,"CULP, KENNETH A",3,32523.91
18132777,"LUSTER, REGINALD",25,28528.92
18012977,"DOMINA, DAVID A (DAVE)",1313,751508.53
17985530,"JOSLYN, JERRY",8,7557.47
17965612,"HANSEN, SHARON N",13,1041.87
17955921,"SCHECHTER, ERIC",0,0
17947540,"SCHIFF, PETER DAVID",5482,3649123.9
17883492,"PELLERIN, JOSHUA A",99,96246.22
17876885,"GOMEZ, GABRIEL E",3466,4417450
17875304,"BRIDGEWATER, TIMOTHY",263,697110.97
17856097,"RAWL, VIC",210,145882.04
17757294,"BERNTSEN, GARY",140,178329.3
17661446,"WELLS, ARDEN",0,0
17661005,"CLAYTON, MARK E",0,0
17660995,"WILLIAMS, STEPHEN",0,0
17660995,"WILLIAMS, STEPHEN",0,0
17660994,"STANTON, DARRYL",0,0
17660993,"DAVIS, TIM",0,0
17660992,"KIMBLE, JOHN B",0,0
17660992,"KIMBLE, JOHN B",0,0
17660989,"PIRKOWSKI, EDWARD (EDDIE)",0,0
17660989,"PIRKOWSKI, EDWARD (EDDIE)",0,0
17660989,"PIRKOWSKI, EDWARD (EDDIE)",0,0
17660989,"PIRKOWSKI, EDWARD (EDDIE)",0,0
17660988,"COLLINS, CHARLES AUGUSTINE",0,0
17660987,"SCOTT, LAWRENCE SIDNEY",0,0
17660986,"FERNALD, COLLEEN SHEA",0,0
17660977,"FEINLAND, MASHA",0,0
17660976,"GRUNDMANN, DON J",0,0
17660976,"GRUNDMANN, DON J",0,0
17660976,"GRUNDMANN, DON J",0,0
17660975,"OTTO, JOEL",0,0
17660973,"BLEMING, THOMAS",0,0
17660973,"BLEMING, THOMAS",0,0
17660971,"CHESNUT, TIM",0,0
17660968,"YU III, NIMROD ALLEN",0,0
17660967,"KEXEL, JOSEPH",0,0
17660966,"STOCKWELL, GLEN R (STOCKY)",0,0
17660965,"WILSON, (DOC) TIMMY",0,0
17660963,"LAFRAMBOISE, LAUREL",0,0
17660962,"SECRIST, JOANN S",0,0
17660961,"GEERY, DANIEL",0,0
17660960,"LAWRENCE, WILLIAM J (DUB)",0,0
17660959,"MCCAUSLAND, SHAUN LYNN",0,0
17660958,"PETERSON II, WILLIAM (DONALD)",0,0
17660957,"RAJU, S GOPAL",0,0
17660955,"HUFFMAN, WAYNE",0,0
17660954,"ZABARAS, VICTORIA ANN",0,0
17660953,"BUTLER, ROBERT D",0,0
17660952,"COLLINS, DAVID B",0,0
17660951,"GAMBINI, BEN",0,0
17660947,"STECK, KERMIT E",0,0
17660946,"PLEASANT, MARTIN",0,0
17660946,"PLEASANT, MARTIN",0,0
17660945,"SCOGGIN, TROY STEPHEN",0,0
17660944,"LONG, MICHEL JOSEPH",0,0
17660943,"HIGDON, JAMES",0,0
17660942,"CLEMONS, MARK TWAIN",0,0
17660940,"ANDERSON, FRED R",0,0
17660939,"ROBERTS, BENJAMIN",0,0
17660937,"HANCOCK, DAVID RYAN (DAVE)",0,0
17660936,"RAYBURN, DOUGLAS SMITH",0,0
17660933,"DEMARE, JOSEPH ROSARIO",0,0
17660932,"VANDERBEEK, DAVID LORY",0,0
17660930,"MACIAS, LOUIS",0,0
17660928,"CHARLES, RICHARD",0,0
17660927,"BROWN, STEVE",0,0
17660926,"SOWARDS, GREG",129,369664.28
17660925,"DRANIKOFF, J DAVID",0,0
17660924,"TURKAVAGE, ROBERT (TURK)",0,0
17660922,"LAVERGNE, EUGENE MARTIN",0,0
17660922,"LAVERGNE, EUGENE MARTIN",0,0
17660922,"LAVERGNE, EUGENE MARTIN",0,0
17660921,"WOLSKI, KEN",0,0
17660920,"BROWN, DAVID DOUGLAS",0,0
17660918,"YATES, SHERMAN",0,0
17660915,"MALONEY, ROBERT",0,0
17660914,"HATHCOCK, E ALLEN",0,0
17660913,"WEINER, ROGER",0,0
17660912,"GORE JR, ALBERT N",0,0
17660911,"POOLE, ROBERT (BOB)",0,0
17660910,"LODES, MARK PATRICK",0,0
17660909,"CARNEY JR, BOB",0,0
17660907,"MENZE, GLEN R ANDERSON",0,0
17660906,"MATKIN, RICHARD A",0,0
17660906,"MATKIN, RICHARD A",0,0
17660905,"LITLE, JOHN D",0,0
17660904,"STODDARD, MICHAEL",0,0
17660903,"DALTON, DANNY FRANCIS",0,0
17660900,"VAETH, BRIAN",0,0
17660899,"JONES, DAVID",0,0
17660897,"HOOVER, RICK",0,0
17660896,"ALEXANDER, JOSEPH",0,0
17660896,"ALEXANDER, JOSEPH",0,0
17660894,"TINUS, ED",0,0
17660889,"WILLIS, AMY J",0,0
17660888,"JOHNSON JR, JAMES L",0,0
17660888,"JOHNSON JR, JAMES L",0,0
17660887,"GILLESPIE, MICHAEL D",0,0
17660885,"GIMBERNAT, ANTONIO",0,0
17660884,"BEASLEY, HEATH",0,0
17660883,"LONG, LIONEL",0,0
17660882,"CRAINE, NAOMI",0,0
17660881,"RUZICKA, RICHARD THOMAS",0,0
17660880,"VASILE, MICHAEL",0,0
17660878,"ADAMS, MICHAEL D",0,0
17660877,"PASSARELLI, PAUL",0,0
17660875,"PRICE, LINDA R",0,0
17660873,"ALI, KABIRUDDIN KARIM",0,0
17660872,"JACKSON, DENNIS",0,0
17660870,"STEWART, DIANE",0,0
17660869,"SHAH, NAK",0,0
17660868,"MANSPEAKER, DON",0,0
17660866,"ACLE, LUIS",0,0
17660865,"BRUNSON, LOY ARLAN",0,0
17660865,"BRUNSON, LOY ARLAN",0,0
17660864,"FRIEDBAUM, JEREMY LEWIS",0,0
17660864,"FRIEDBAUM, JEREMY LEWIS",0,0
17660863,"CHIU, DAVID Y",0,0
17660862,"WRIGHT, MARY D",0,0
17660860,"BROOKS, SHERRY",0,0
17660859,"DINE, JONATHAN",0,0
17660859,"DINE, JONATHAN",0,0
17660859,"DINE, JONATHAN",0,0
17660857,"MONROE, ROBERT",0,0
17660857,"MONROE, ROBERT",0,0
17660856,"COLEMAN, MATTHEW",0,0
17660856,"COLEMAN, MATTHEW",0,0
17660849,"WINEGAR, JULIA",0,0
17660843,"STINNETT, ANGELIA",0,0
17660842,"STEWART, LEE",0,0
17660840,"STARK, GWEN",0,0
17660839,"SIMONSEN, KIM",0,0
17660832,"SCHAPPERT, CHRISTOPHER",0,0
17660827,"PODLESAK, MARY",0,0
17660826,"PIPER, RON",0,0
17660824,"PENN, MARGIE NELL",0,0
17660823,"PELTIER, LEONARD",0,0
17660817,"ODONNELL, RAYMOND",0,0
17660813,"MONSON, SHELDON",0,0
17660807,"MAYNARD, JIM",0,0
17660806,"MAURER, JACOB",0,0
17660803,"LORBIECKI, DIANE",0,0
17660801,"LIES, GEORGE",0,0
17660797,"KUNTZ, JANINE",0,0
17660795,"KIMZEY, TED",0,0
17660788,"HORTON, SHON-TIYON (SANTIAGO)",0,0
17660788,"HORTON, SHON-TIYON (SANTIAGO)",0,0
17660787,"HOOD, RILEY J",0,0
17660785,"HOLLOWAY, DANIEL",0,0
17660784,"HOFFART, MITCH",0,0
17660782,"HOENICKE, ALLEN",0,0
17660779,"HENDERSON, PAUL",0,0
17660772,"GHOSH, AMITABH",0,0
17660769,"FORRESTAL, FRANK",0,0
17660768,"FINCH, EDWARD",0,0
17660762,"EBANS, MATTHEW",0,0
17660760,"DURASKI JR, BERNARD J (SPARK)",0,0
17660757,"DEAN, WILLIAM",0,0
17660756,"COLLINS, RORY",0,0
17660753,"CLEMETSON, RILEY",0,0
17660749,"BRANDENBERG, ROSS",0,0
17660744,"BAILEY, CHARLIE L",0,0
17660744,"BAILEY, CHARLIE L",0,0
17660743,"ANDERSON, ROBERT L",0,0
17660739,"OLSON, ERIC",0,0
17660734,"KIRKEBY, JASON",0,0
17660732,"GARAAS, STEPHEN",0,0
17660695,"FLEMING JR, JOHN C",2837,5628639.17
17660657,"BROWN, BRIAN RUSSELL",0,0
17660636,"FARNSLEY, BURREL CHARLES",0,0
17660613,"ALLEN, CHARLES",0,0
17660494,"REYNOLDS, STEVEN C",0,0
17660455,"MORGAN, VIVIA M",0,0
17660441,"HAINES, MICHAEL L",0,0
17660438,"PETERS, HERBERT GLENN",0,0
17660407,"DZIEDZIC, MIROSLAW (MIRO)",0,0
17660396,"HARRIS, SUSAN",0,0
17660373,"YOUNG, HERSCHEL L",0,0
17660234,"RIGGS, BRUCE RAY",0,0
17660133,"LUGO, CHRISTINA JEAN",0,0
17660093,"SMITH, CHARLES U",0,0
17660088,"ATANUS, SUSANNE",0,0
17660088,"ATANUS, SUSANNE",0,0
17659035,"MARSHALL, R G (BOB)",69,66391.73
17659034,"ALLEN, GEORGE F",15476,14752467.81
17659032,"MARVIN, LARRY",7,9136.7
17659032,"MARVIN, LARRY",2,4178.42
17659031,"FLYNN, PATRICK",401,331586
17659028,"WICKER, ROGER F",8408,10644917.6
17659025,"AHMAD, DEAN",17,16695
17659021,"ASHDOWN, PETE",16,18391
17659019,"CORKER, BOB",10915,12544163.9
17659015,"MENENDEZ, ROBERT",14220,17452808.71
17659011,"KLOBUCHAR, AMY J",11079,10640550.46
17659009,"CASE, ED",1304,772303.57
17659006,"VODVARKA, JOSEPH JOHN",10,37220.07
17659005,"LUGAR, RICHARD G",8674,5439700.93
17659000,"PAIGE, H BROOKE",2,400
17658994,"ASH, DALE",5,5790
17658993,"LILJENQUIST, DAN",430,807806
17658992,"BARRON, BILL",16,18345
17658992,"BARRON, BILL",17,12756.11
17658991,"FISK, KEVIN D",0,0
17658990,"MYERS, JOHN JAY",30,14747
17658989,"YARBROUGH, GRADY",0,0
17658988,"SADLER, PAUL",838,649879
17658987,"JAMES, CRAIG",240,427994
17658986,"ALLEN, ADDIE DAINELL",46,6336
17658985,"CLEAVER, CURT",37,10370.65
17658985,"CLEAVER, CURT",9,2448.78
17658982,"ADDISON, GLENN",697,116778.12
17658980,"HUBBARD, SEAN",168,27847.73
17658979,"OVERALL, PARK",7,9497.49
17658978,"CROWELL, SHAUN E",88,32081.02
17658977,"LENARD, BRENDA S",156,185789
17658977,"LENARD, BRENDA S",15,20583.6
17658976,"POSKEVICH, ZACH",143,66196.04
17658975,"DAVIS, GARY GENE",0,0
17658975,"DAVIS, GARY GENE",0,0
17658974,"HINCKLEY III, BENJAMIN BARRETT",1845,1522572
17658972,"WELCH, STEVEN D",986,2355613.77
17658971,"CHRISTIAN, DAVID ALAN",47,61055
17658970,"DODT, DAVID W",0,0
17658969,"RUPERT, SCOTT A",93,6480.25
17658969,"RUPERT, SCOTT A",0,0
17658968,"GLISMAN, DONNA K",10,6325
17658966,"BLISS JR, RUSSELL P",5,2720
17658965,"EDES, CHRIS",7,4429
17658963,"MANGELLI, JOHN",25,27420
17658962,"LONG, WENDY",807,726091.1
17658961,"ELLSWORTH, BARRY",41,-20133
17658958,"BARRIE, JON R",17,38706
17658955,"SONI, INDER (ANDY)",0,0
17658954,"KAPLAN, KENNETH R",1,800.31
17658953,"QARMOUT, BADER G",19,31024
17658951,"RULLO, JOE (RUDY)",0,0
17658950,"DIAKOS, GWEN",0,0
17658949,"ELANDER, SHARYN",0,0
17658948,"LUSTGARTEN, STEVEN P",2,6240.12
17658944,"CRAMER, THOMAS",21,6480
17658943,"OATIS, WILL",16,11057
17658939,"SCHULER, ANDREW",0,0
17658937,"SHEPARD, JACK EDWARD",4,15820
17658934,"HEKMAN, RANDY",227,186991
17658933,"WOODS, STEPHEN M",32,61936
17658926,"POLLARD, JUSTIN BENJAMIN",8,6800
17658922,"DODGE, ANDREW IAN",1,238
17658921,"DAMBOISE, LAURENCE SCOTT",1455,793333.69
17658918,"DOUGLAS, RICHARD JAMES",72,252397.25
17658917,"BONGINO, DANIEL JOHN (DAN)",3577,1783855.58
17658916,"BLAGMON, RAYMOND LEVI",2,12525
17658907,"WELDON, DAVE",201,214104
17658905,"BORGIA, CHRIS",12,12797
17658904,"STUART, MARIELENA",72,39198.7
17658902,"GROFF, ANDREW RICHARD",0,0
17658902,"GROFF, ANDREW RICHARD",0,0
17658900,"SPANARELLI, KEITH",13,43080
17658899,"OAKES, MATTHEW JOHN",0,0
17658892,"KRAMPE, DONALD",11,3731.09
17658890,"STRIMLING, MIKE",14,8843
17658889,"WILLIAMS, RICK",29,20791
17658888,"GLORIA, ROGELIO T",4,6407
17658887,"LEVITT, DAVID ALEX",12,12804.49
17658885,"BORUFF, JOHN",21,18544
17658882,"KONOPIK, DIRK ALLEN",27,56950
17658881,"WATTS, STEPHEN",1,3000
17658880,"VICTOR, MARC",11,8336
17658877,"VAN STEENWYK, CLAIR",123,21576.12
17658877,"VAN STEENWYK, CLAIR",0,0
17658876,"HACKBARTH, BRYAN",57,45792
17658872,"RADTKE, JAMIE L",1813,829794.83
17658871,"HOWELL, SCOTT N",318,440008.25
17658870,"PITTENGER, LELA",87,44492.84
17658869,"SCARINGI, MARC A",308,140952.5
17658866,"CLARK, COLIA",9,1953.23
17658866,"CLARK, COLIA",0,0
17658864,"PASON, GREGORY",0,0
17658863,"SAND, DUANE",2055,1085044.48
17658861,"MEMOLY, MARK S",7,2280
17658861,"MEMOLY, MARK S",2,400
17658859,"GARNER, CHRIS",3,48551
17658859,"GARNER, CHRIS",12,22659.02
17658854,"BURKETT, GLENN A",13,23657.59
17658854,"BURKETT, GLENN A",6,10542
17658853,"HILL, BRIAN KEITH",11,96250
17658853,"HILL, BRIAN KEITH",34,55398
17658850,"RAMIREZ, AL",103,19455
17658850,"RAMIREZ, AL",13,18120
17658803,"PALLONE JR, FRANK",358,518110
17658675,"MARKEY, EDWARD J",10897,11329702.84
17658675,"MARKEY, EDWARD J",5952,3103495.59
17658669,"DUCKWORTH, LADDA (TAMMY)",29674,15010346.52
17658503,"EAGAR, CHERILYN",102,123318.74
17658357,"PAVILACK, HARRY",0,0
17658177,"LAMARE, DENNIS",2,4081
17658072,"FULNER, JIM",0,0
17657983,"BATES JR, DON",119,204111
17657800,"KENT, GAYLON",0,0
17657605,"ROGERS, KESHA",250,158123
17657561,"LANKFORD, JAMES PAUL",4260,4129757.87
17657561,"LANKFORD, JAMES PAUL",1912,2235574.07
17607968,"JACKSON SR, EARL WALKER",112,132071.05
17407885,"BRYK, WILLIAM",0,0
17407885,"BRYK, WILLIAM",0,0
17407885,"BRYK, WILLIAM",0,0
17407885,"BRYK, WILLIAM",0,0
17407885,"BRYK, WILLIAM",0,0
17388439,"GOODE, GAIL",31,270475
16743829,"MCGINTY, KATHLEEN ALANA",22979,14242804.73
16719419,"HAMILTON, EDWARD (IN LIBERTY)",0,0
16719419,"HAMILTON, EDWARD (IN LIBERTY)",0,0
16448746,"ISAKSON, JOHNNY",10568,9112090.12
16448746,"ISAKSON, JOHNNY",8680,8827274.19
16368473,"ROBERTS, PAT",6285,8156156.39
16355646,"FISHER, LEE",6547,6260789.55
16351456,"YOUNG, RANDALL",0,0
16293735,"MORRISON, D C",29,23800
16265787,"DABNEY, COREY",28,128794.3
16265787,"DABNEY, COREY",0,0
16208457,"BACALLAO, MARY KAY",8,2742.43
16143911,"JACOBS, MARK M",891,1055662
16072342,"AALDERS, TIMOTHY NOEL",7,6665
16008092,"LUMAJ, PJERIN (PETER)",107,227550
15914919,"KHOURY, ANTON (TONY)",58,183921.75
15827298,"RUSSELL, JEFFERY",0,0
15827298,"RUSSELL, JEFFERY",0,0
15827298,"RUSSELL, JEFFERY",0,0
15751903,"CHACHAS, JOHN",627,1181841.97
15524599,"SUNDHEIM, GEORGE (DUF)",364,641862.41
15481584,"MCANDREW, DANIEL W",14,13410
15446501,"MALDONADO, HECTOR",35,15099.92
15446501,"MALDONADO, HECTOR",0,0
15319294,"MCFADDEN, MICHAEL FREDERICK",6592,7134210.82
15314413,"BENNETT, ROBERT F",283,65962
15051249,"DICKERSON, JOYCE",340,48979.64
15030900,"ZACCARIA, MARK S",28,36655
14971748,"TIAHRT, TODD",2943,2985934.53
14896335,"PRYCE, MICHAEL L",12,27479.16
14896335,"PRYCE, MICHAEL L",7,2459
14839398,"TURNER, ROBERT L",615,893654
14625249,"DURANT III, WILLIAM CLARK",2146,2077089
14605318,"CARDIN, BENJAMIN L (BEN)",6403,7062920.29
14547691,"EDWARDS, DONNA FERN",6802,3513512.66
14446199,"GRAY II, JAMES P (JIM)",1651,5368363.49
14427802,"HOSTETTLER, JOHN N",115,93652.01
14355402,"FERRE, MAURICE A",314,243409
14126594,"UNZ, RON",10,68820
14086430,"BARNES, WILLIAM G",18,7822.58
14010300,"PERKINS, JO RAE",51,7989
13794608,"KEYSER, JONATHAN (JON)",257,483432.85
13789726,"STEVENS, CEAN",47,17269.99
13777585,"BEVIN, MATTHEW G (MATT)",13278,4477464.48
13703892,"JOHNSTON, LISA",35,31738.29
13659502,"HOVDE, ERIC D",423,6305494.31
13607871,"COTTON, THOMAS (TOM)",15337,13909882.56
13565730,"SMINK, CARL R",11,113442.51
13477035,"HUGHES, DAN",128,189554
13414516,"SINK-BURRIS, REBECCA",10,10215.03
13013585,"WILMOTH, JOE B",0,0
13012823,"FISCHER, DEBRA S",5503,5455264.92
13012211,"HOLMES, GREG",0,0
13011420,"MEEK, KENDRICK",10956,9114159.8
13010940,"STOUT, CHRISTOPHER",12,7718.95
13010914,"STENBERG, DON",1113,1292327.76
13010875,"RAVENEL, THOMAS J",0,0
13010857,"WRIGHT, SAM",0,0
13010806,"BRUNNER, JENNIFER L",1506,1194794.28
13010779,"CARNAHAN, ROBIN",16308,10361444.56
13010761,"JOHNSON, BILL",69,103187
13010255,"CORTEZ-MASTO, CATHERINE",15096,9056145.68
13009739,"TRAYLOR, CHET D",65,95670
13007264,"HERROD, CHRISTOPHER NILES",23,23061
13007062,"AGRIS, JOE",0,0
13006469,"KOCHER, VICTOR",14,666
13005237,"MERKLEY, JEFFREY ALAN (JEFF)",20523,9803372.14
13005213,"CALLAHAN, MARK A",26,21261.18
13005036,"MURPHY, ROBERT T",0,0
13004561,"MANDEL, JOSH",24292,25894039.16
13003405,"PURGASON, CHUCK",114,87676
13003062,"CARLSON, DAVID",20,7000
13003062,"CARLSON, DAVID",0,0
13002029,"PLOWMAN, DEBRA D",148,51030.51
12999677,"WRITZ, RAY J",0,0
12999040,"RUBIO, MARCO ANTONIO",35295,21612886.73
12999040,"RUBIO, MARCO ANTONIO",12744,12151845.48
12998579,"DECASTRO, BERNIE",43,44978.21
12997226,"FISH, MARK S",0,0
12997186,"THOMPSON, STEVE M",0,0
12997115,"YOUNG, KARA D RUSSO",0,0
12997090,"MILES, OLLISTEEN (STEEN)",21,12917.1
12996709,"BUTCHER, LARRY EUGENE",0,0
12996655,"CAPLETTE, RAYMOND J",0,0
12996544,"WARNER, MARK ROBERT",15616,17037467.97
12996538,"GENTILE, ANTHONY J (TONY G)",0,0
12720153,"WARD, KELLI",2728,1624414.2
12533547,"BROGDON, RANDY",172,111828
12447039,"HOLT, RUSH",1652,1167322
12377537,"PERDUE, DAVID A",7812,12563918.29
12252837,"GILYEAT, IAN",15,23139
12230094,"STUTZMAN, MARLIN A",8909,2157096.46
12230094,"STUTZMAN, MARLIN A",746,580855.04
12004621,"BUCK, KENNETH R (KEN)",5615,5113506.79
11999134,"MALPASS, DAVID ROBERT",567,2020630.28
11623579,"MCMAHON, LINDA E",1417,80122596.41
11623579,"MCMAHON, LINDA E",2078,50210591.79
11029906,"SPRAGINS, CISSE W",0,0
11029775,"BEARD, MARK T",0,0
11029775,"BEARD, MARK T",0,0
10886635,"BEITLER, MICHAEL",28,16569.71
10886629,"ROOTS, ROGER",0,0
10885912,"CURTIS, AMANDA",1755,977757.91
10885443,"ALEXANDER, RANDY",47,36370.65
10885290,"WALSH, JOHN",2995,2607504.66
10688869,"STABENOW, DEBBIE",21675,14792322.79
10238717,"STOVALL, DWAYNE",36,64824
10154698,"BARRASSO, JOHN",3714,5166342
10135961,"LEPPERT, THOMAS C",3215,13318468.01
10080875,"ROCO, JOHN P",0,0
10080875,"ROCO, JOHN P",0,0
10080875,"ROCO, JOHN P",0,0
10080875,"ROCO, JOHN P",0,0
10045641,"COLLINS, SUSAN M",5935,6393815.25
10033697,"DUNLAP, MATTHEW G",158,112525
10026121,"SUMMERS JR, CHARLES E (CHARLIE)",950,1335301.6
10020171,"BERG, RICHARD A (RICK)",5227,6377559
9960190,"SANDERS, BERNARD (BERNIE)",23012,7837460.82
9942439,"BELLOWS, SHENNA LEE",5958,2292610.99
9925764,"MCLEAY, BARTHOLOMEW (BART)",675,529197
9735066,"LINGLE, LINDA",5623,5289490.84
9730486,"RUBENS, JAMES M (JIM)",36,349375.24
9730486,"RUBENS, JAMES M (JIM)",115,83466.85
9704995,"HALTER, WILLIAM A",4091,4102953.2
9701730,"LAMONTAGNE, OVIDE M",871,644857.59
9693740,"INOUYE, DANIEL K",4585,5641527
9693724,"BENDER, JAMES C (JIM)",311,875985.21
9687692,"BOOZMAN, JOHN",4622,4585583.9
9687692,"BOOZMAN, JOHN",3130,3612252.57
9685880,"PARSON, BILL",142,85881.27
9662804,"COLEMAN, CURTIS W",278,215994.45
9662804,"COLEMAN, CURTIS W",44,51778.41
9629401,"RAMEY, FRED L",33,62926.73
9602871,"REYNOLDS, CONRAD E",169,159991.11
9568752,"GIANOUTSOS, TED",0,0
9568752,"GIANOUTSOS, TED",0,0
9568752,"GIANOUTSOS, TED",0,0
9433996,"MILLER, JOSEPH WAYNE (JOE)",4146,3031957.89
9433996,"MILLER, JOSEPH WAYNE (JOE)",554,821005.28
9423021,"VONDERSAAR, FRANK J",5,477.9
9421327,"FLINN JR, GEORGE S",5,9424.95
9416052,"METCALFE, RAY H",21,13348.96
9414556,"BEGICH, MARK",29145,10897564.7
9380209,"BALL, W GORDON",146,-527986.87
9351865,"ADAMS JR, TERRY G",213,153193.96
9337758,"PAUL, RANDAL (RAND)",11271,9048288.06
9337758,"PAUL, RANDAL (RAND)",15167,7777309.41
9284790,"MCCONNELL JR, ADDISON MITCHELL (MITCH)",21859,30269717.6
9210007,"BUCKMASTER, JAMES",8,36775
8954606,"WILSON, HEATHER",9837,7443904.98
8939798,"HEINRICH, MARTIN TREVOR",12398,6971603.57
8787685,"SCHOLLENBERGER, CHARLES",38,108929.17
8769578,"CARMONA, RICHARD HENRY",8557,6446477.93
8753284,"FAYARD, CAROLINE",665,1330529.36
8753041,"FLAKE, JEFF",9315,9371871.6
8604163,"COBURN, TOM",2968,3392116.91
8604157,"WEILAND, RICHARD PAUL (RICK)",2640,1825179.91
8496681,"CAMPBELL II, FOSTER LONNIE",745,1372856.5
8488064,"PARRAZ, RANDY",207,144993.1
8482491,"LYON, JOHN",0,0
8463292,"GRAHAM, LINDSEY OLIN",10129,12518908.98
8431511,"EDEN, CATHERINE ROSE",137,163587.23
8431475,"GLASSMAN, RODNEY B",980,1329922.62
8428238,"CARPER, THOMAS R (TOM)",4649,4790683.85
8404799,"PIRES JR, ALEXANDER J",137,414343
8401629,"WADE, KEVIN LYNN",151,165819
8401629,"WADE, KEVIN LYNN",3,379
8399842,"ODONNELL, CHRISTINE",7057,7358015.96
8342320,"LANDRIEU, GARY",0,0
8288124,"MARSALA, CHARLES",12,12515
8149619,"CHILDERS, TRAVIS W",405,394420.83
8086360,"CLEMENTS, TOM",59,48015.95
7974707,"TESTER, JON",23713,14076569.73
7941740,"CASH, RICHARD J",797,643721
7908685,"SULLIVAN, PATRICK TOM",96,93191.41
7875704,"SHAYS, CHRISTOPHER",1970,1578004.27
7757915,"MANCHIN III, JOSEPH",3297,4719556
7757915,"MANCHIN III, JOSEPH",3078,4383114.05
7703128,"TESKE, DENNIS",16,21435.22
7689737,"BOHLINGER, JOHN C",36,19870
7687176,"DAINES, STEVEN D (STEVE)",7218,6845881.83
7544294,"TENNANT, NATALIE E",6449,3320523.85
7541362,"SIMMONS, ROBERT RUHL",3343,2966516.13
7433111,"WHITNUM, LISA (LEE)",0,0
7433111,"WHITNUM, LISA (LEE)",0,0
7409487,"DONNELLY SR, JOSEPH SIMON",11874,5939483.69
7384087,"SHELBY, RICHARD CRAIG",4007,6237803.22
7384087,"SHELBY, RICHARD CRAIG",2485,4038124.88
7340510,"SALCEDO, SYLVESTER L",0,0
7315450,"ALPERT, MERRICK",517,379708.14
7183519,"MOSLER, WARREN BRUCE",38,253040
7157141,"YOUNG, TODD CHRISTOPHER",7787,9434109.84
7108283,"WESTBY, KIE N",23,5330
7106861,"BINNIE, WILLIAM H",1122,7701854.14
7092592,"RAESE, JOHN REEVES",1214,4455104.54
7092592,"RAESE, JOHN REEVES",496,1697920.08
7023814,"ELLSWORTH, BRAD",2396,2367140.45
6947237,"BARKSDALE, JAMES (JIM)",654,3852688.54
6860429,"BURR, RICHARD MAUZE",18241,12525730.64
6860429,"BURR, RICHARD MAUZE",8204,11342218.31
6805508,"KINGSTON, J H (JACK)",7328,5853270.95
6805507,"HANDEL, KAREN CHRISTINE",1654,1053629.74
6767573,"ECK, ALIETA R",70,56446.54
6700144,"ROGERS, EVELYN L",52,2277
6700144,"ROGERS, EVELYN L",31,2021.82
6700000,"SARVIS, ROBERT",68,78405.97
6694648,"MUNRO, PATRICK D",0,0
6694424,"BILLS, KURT",946,927904.04
6694183,"CAPPS JR, WILLIAM THOMAS",2,575.95
6692579,"MCCALISTER, MIKE",706,515638.59
6690254,"MAVY, EMMETT A",0,0
6687126,"CONNOR, BILL",166,152445.57
6686426,"SHIFREN, NACHUM",0,0
6685961,"NELSON, STACE",267,134164.59
6683077,"EDMUNDS, CHAMP",54,28198.8
6682500,"MCQUAIN, LYNETTE KENNEDY",0,0
6680688,"WEH, ALLEN E",2246,2354184.55
6680655,"POLIQUIN, BRUCE L",155,320833.5
6673315,"CASSIDY, WILLIAM (BILL)",11547,12398862.65
